,announcement_id,type_source,estate_type,price,area,price_m2,room_count,meuble,postal_code,latitude,longitude,description,collected_date,data_source,type_owner,target
6464,slg_182445871,rentals,Appartement,1070.0,38.21428571428572,28.0,2.0,False,75012,,,"Appartement
M° Michel Bizot, dans une résidence avec gardien, ascenseur, 2 pièces sur cour composé d'une pièce principale, une cuisine équipée, une chambre, une salle de bains avec wc, rangements. Chauffage collectif. Calme Assurance Multirisques Privilège *: 13.09 euros / mois *Services facultatifs, voir conditions en agences",2022-02-15,seloger,0,1
4280,slg_200272991,rentals,Appartement,1400.0,35.0,40.0,2.0,True,75013,,,"Appartement
Location Appartement - 75013 PARIS GLACIERE - Location 2 pièces meublé 75013 GLACIERE - 8 Square Albin Cachot L'Agence GRES vous présente cet appartement meublé de 2 pièces meublé d'une surface de 35m² situé au 3ème étage, en très bon état, dans un immeuble Art-Déco sécurisé avec ascenseur et gardien. Il se compose de: une galerie d'entrée, [...]",2023-03-29,seloger,0,1
5377,slg_181116465,rentals,Appartement,778.0,64.83333333333333,12.0,3.0,True,33130,,,"Appartement
A 200 m de l'arrêt de Tram Noutary, proche Bd Jean-Jacques Bosc et Pont François Mitterrand - Dans résidence avec belles prestations, appartement 3 pièces au 2ème étage avec balcon comprenant un séjour ouvert avec cuisine aménagée et équipée (meubles haut et bas, plaques vitro, une hotte), deux chambres avec placards, salle de bains, wc. Etat neuf.",2022-01-13,seloger,0,1
7093,slg_187511981,rentals,Appartement,500.0,17.857142857142858,28.0,1.0,True,75012,,,"Studio
Location entre particulier Appartement - Studio entièrement rénové, loué meublé avec pièce principale avec coin cuisine, salle d'eau avec WC.",2022-06-12,seloger,1,1
7248,slg_189933679,rentals,Appartement,1190.0,34.0,35.0,1.0,True,75012,,,"Métro : 8 - Michel Bizot / 6 - Bel-Air 6 et 8 - Daumesnil Dans un bel immeuble de 1880, au 6ème étage avec ascenseur, nous vous proposons un studio spacieux composé d'une entrée, une grande pièce principal, une cuisine séparée, une salle de bain et WC indépendant. N'hésitez pas à nous contacter ! Zone soumise à encadrements des loyers.Le loyer de référence majoré fixé par arrêté préfectoral est de 1 119,46 euros.Le loyer de base est de 1 111,00 euros.",2022-08-09,seloger,0,0
2533,slg_184219769,sales,Appartement,615000.0,50.0,12300.0,2.0,True,75017,,,"Appartement
Appartement à vendre - Village Saint-Ferdinand. __ Appartement 2 pièces de 49 m² en étage avec ascenseur dans un immeuble récent d'excellent standing. Entrée, double séjour, cuisine indépendante aménagée et équipée, chambre, salle de bains, wc séparés et cave. Parking possible à l'achat. En excellent état. Calme. Plan optimal. [...]",2022-04-09,seloger,0,1
4156,slg_196501765,sales,Appartement,223000.0,32.997928381177864,6758.0,1.0,True,33000,,,"BORDEAUX CENTRE/EXCLUSIVITE Dans immeuble de pierre, au dernier étage avec ascenseur, appartement de type 1, d'une surface de 33m² environ comprenant une entrée avec cuisine ouverte, un séjour avec coin nuit, une salle de bains,WC. Quartier très recherché dans l'hyper centre ville-. Le prix du bien net vendeur est de 210 000,00 euros plus 6,19% TTC d'honoraires charge acquéreur soit un prix total de 223 000,00 euros. DPE ANCIENNE VERSION.",2023-01-12,seloger,0,1
4919,slg_182845737,sales,Appartement,238000.0,54.76300046019328,4346.0,3.0,True,91290,,,"Appartement
Appartement à vendre - 3 Pièces neuf éligiblePinel et disponible au mois de Juillet 2022. Idéal pour s’installer dès la prochaine rentrée scolaire. Situé en plein cœur d’Arpajon, à proximité du RER C et de la ligne de bus DM151 devant l'immeuble (direction porte d’Etampe) cet appartement vous garanti une proximité avec les transports en commun, un [...]",2022-03-19,seloger,0,1
811,slg_180893329,sales,Appartement,740000.0,86.14668218859138,8590.0,4.0,False,92410,,,"Appartement neuf
Investissement Appartement - Résidence livrée ! Dans un environnement paysager préservé et de très grande qualité, la résidence "" Le 45"" située au 45 rue de Sèvres à Ville-d'Avray vous donnera l'impression de vivre « comme à la campagne » tout en étant à 20 minutes de Paris. La résidence est implantée à proximité d'un joli centre-ville, des [...]",2022-03-11,seloger,0,1
5288,slg_189749569,rentals,Appartement,469.0,26.05555555555556,18.0,1.0,False,33000,,,,2022-08-03,seloger,0,3
8028,slg_186706597,sales,Appartement,495000.0,53.99803643503873,9167.0,2.0,False,75012,,,"Appartement
Appartement à vendre - Engel & Völkers vous propose ce deux pièces de 54 m² à rénover entièrement, au rez de chaussée sur cour d'une résidence sécurisée avec gardien, situé à deux pas de la Place Félix Eboué. Il se compose d'un séjour avec cheminée, d'une chambre, d'une cuisine indépendante à créer, d'une salle de bains, et d'un WC [...]",2022-05-25,seloger,0,1
5381,slg_178868777,sales,Maison,108000.0,56.99208443271768,1895.0,3.0,False,77120,,,"Villa
iad France - Lucie DOS SANTOS LOPES vous propose : ** UNE EXCLUSIVITÉ LUCIE LOPES iad France ** Maison à rénovée comprenant coin cuisine, séjour, deux chambres, salle d'eau, combles aménageable. PAS DE TERRAIN, TRAVAUX A PREVOIR ! Honoraires d'agence à la charge du vendeur.Information d'affichage énergétique sur ce bien : classe ENERGIE F indic",2022-03-09,seloger,0,1
3542,slg_200706099,rentals,Appartement,739.0,61.583333333333336,12.0,3.0,False,33130,,,"Appartement
Location entre particuliers Appartement - Résidence TERRA SYLVA - 13 RUE LOUIS DENIS MALLET à BEGLES - CONTACT PAR MAIL Dans résidence au 1er étage avec ascenseur, appartement de type T3 de 64.50m², comprenant une entrée, une cuisine aménagée et équipée ouverte sur le séjour avec accès à une terrasse, deux chambres, une salle de bain, un [...]",2023-04-07,seloger,1,1
1293,slg_184532639,sales,Appartement,699000.0,80.9965237543453,8630.0,3.0,False,92400,,,"Appartement
Appartement à vendre - Parc de Bécon, au dernier étage avec ascenseur dans une résidence moderne avec gardien, appartement traversant en bon état général, composé de 3 pièces principales, comprenant : une entrée avec rangements, un séjour avec cuisine ouverte de 37 m² ouvrant sur une loggia de 6m² exposé sud/est sans vis à vis, deux chambres [...]",2022-04-18,seloger,0,1
6815,slg_182599033,sales,Appartement,118300.0,32.19923788786064,3674.000000000001,2.0,True,91150,,,"Appartement
NESTENN vous propose un appartement à vendre en centre-ville d'Etampes au 1er étage d'une maison de ville. Cuisine meublée et équipée, chambre lumineuse avec une porte fenêtre sur un balconnet avec une vue dégagée, salle d'eau avec wc. En dépendance, une pièce de 3.4 m2 avec fenêtre. Faibles charges de copropriété. Immeuble rénové avec la gare RER",2022-03-09,seloger,0,1
4609,slg_182675617,sales,Appartement,159000.0,61.98830409356725,2565.0,3.0,False,91150,,,"Appartement
Appartement à vendre - Etampes centre, dans une résidence récente en plein coeur de ville avec tous commerces à pied. Vous serez emballés par cet apartement F3 de 62 m2, soumis au statut juridique de la copropriété, propre et sans travaux à prévoir. Vous entrerez par une lumineuse pièce de vie de 28 m2 avec cuisine américaine aménagée donnant sur [...]",2022-03-18,seloger,0,1
6122,slg_184446785,sales,Appartement,198000.0,35.850081477457906,5523.0,1.0,False,78290,,,"Studio
Appartement à vendre - studio Bords de seine, au calme studio de 36 m²environ offrant un entrée avec rangements, une salle de bains, une belle pièce à vivre avec son coin cuisine, balcon, Exposition Ouest au calme , idéal premier achat ou investisseur. Consommation Energie pour les usages recensés entre 800 et 1100 euros/ an( ref: 2021).lace de [...]",2022-04-12,seloger,0,1
2949,slg_185905413,sales,Appartement,680000.0,81.99686482575666,8293.0,3.0,False,93500,,,"Appartement
Appartement à vendre - MÉTRO HOCHE ( ligne 5) RER E, Tram T3bis. Au pied du CANAL DE L'OURCQ et des Moulins de Pantin. Proche des commerces et MAIRIE. LE quartier vivant et très recherché de PANTIN. Venez vite découvrir ce bel appartement FAMILIAL de 74,85 m2 carrez, il est situé au 1 ER ÉTAGE et exposé plein SUD dans une résidence récente de [...]",2022-05-07,seloger,0,0
2107,slg_183373521,sales,Appartement,600000.0,52.77973258268825,11368.0,2.0,False,75015,,,"Appartement
Appartement à vendre - Votre agence Laforêt Lourmel vous propose à deux pas du métro Dupleix et Bir Hakeim (L 6) et à proximité du Champs de Mars, un appartement de type 2 pièces 1 chambre coup de coeur avec balcon en étage élevé dans une résidence récente sécurisée avec gardien, proche de toutes les commodités (transports, écoles et commerces). [...]",2022-03-15,seloger,0,1
1652,slg_184028959,sales,Appartement,299000.0,68.0009097111667,4397.0,4.0,True,93170,,,"Appartement
Appartement à vendre - Situé à 15mn à pied du métro Gallieni, proche de commerces (boulangerie, épicerie, la poste, cocci market ..) A l'avant dernier étage d'un immeuble de 4 étages, un APPARTEMENT de 4 pièces composé de 2 chambres et d'un bureau : Entrée, cuisine indépendante, séjour, dégagement avec placards, 2 chambres, salle de bains, w.c [...]",2022-05-04,seloger,0,1
4214,slg_200381381,rentals,Appartement,590.0,18.4375,32.0,1.0,True,33000,,,"Studio
Location Appartement - A deux pas du Jardin Public, quartier des Chartrons, proche cours Xavier Arnozan, r Dans un immeuble sécurisé, situé au calme, au 2ème étage sur l'arrière, appartement de type studio meublé d'une superficie de 18.60 m2 comprenant: Une pièce principale avec coin kicthenette équipée et aménagée, un coin repas, un coin [...]",2023-03-31,seloger,0,1
325,slg_181720337,sales,Appartement,647000.0,54.99829989799388,11764.0,3.0,True,75015,,,"Appartement
PARIS XV - Mo Charles Michels / Félix Faure - Proche rue de Lourmel et de toutes commodités, Delon Immobilier vous propose en exclusivité un charmant 3 pièces de 54,43 m2 carrez en très bon état avec charme de l'ancien (parquet, moulures). Ce bien traversant et lumineux se situe au premier étage d'un immeuble ancien, bien entretenu et sécurisé. Il",2022-03-09,seloger,0,1
227,slg_182231715,sales,Appartement,600000.0,50.3989920201596,11905.0,2.0,False,75004,,,"Duplex
Paris 04 - SAINT PAUL Devant le métro, dans une magnifique copropriété dont la façade est classée, au dernier étage avec ascenseur, très beau Duplex de 2 Pièces comprenant : une entrée avec placard, une salle de bains avec WC, un séjour salle à manger avec cuisine américaine aménagée et équipée, à l'étage, une chambre avec rangements. Cave Rare Pri",2022-03-09,seloger,0,1
6570,slg_183059465,rentals,Appartement,640.0,14.883720930232558,43.0,1.0,False,33000,,,"Studio
Hyper CENTRE proche Place ST PIERRE.Studio en parfait état , clair et lumineux ,au calme mansardé de 15m² Loi carrez ;situé au dernier étage , avec séjour , cuisine équipée , salle d'eau , a deux pas de toutes commodités et des tramway A/B/C/D. 620 € +20 € de charges . Idéal salarié(e) ou étudiant(e) avec Garanties. références exigées. Réf. annonc",2022-03-02,seloger,0,1
5318,slg_183585783,sales,Appartement,95500.0,19.001193792280144,5026.0,1.0,False,95800,,,"Studio
Appartement à vendre - Acquisition immobilière d'un appartement de type studio à Cergy. Logement intéressant pour une première acquisition immobilière. Si ce studio a retenu votre attention, vous pouvez contacter Cergy Pontoise Immobilier. Le prix est fixé à 92 000 EUR.",2022-03-16,seloger,0,0
2403,slg_174488471,sales,Appartement,652000.0,94.90538573508006,6870.0,4.0,False,92120,,,"Appartement
Appartement à vendre - Le Cabinet Favreau vous propose en exclusivité de découvrir cet appartement familial, rare à la vente, en plein coeur d'une résidence avec gardien, entièrement ravalée et avec ascenseur. Ce 4 pièces traversant vous offre une entrée, un séjour de 25 m² avec balcon de 6m² exposé Ouest, une cuisine séparée, 3 chambres, une [...]",2022-03-30,seloger,0,1
4288,slg_197530267,rentals,Appartement,850.0,22.36842105263158,38.0,1.0,True,75012,,,"Studio
Location Appartement - PARIS 12ème arrondissement. Rue de Madagascar / Métro : Daumesnil - Michel Bizot L'agence immobilière OPTIMO, vous propose ce studio meublé de 22.19m². Situé au 6ème étage sans ascenseur, il se compose d'une entrée avec cuisine ouverte, d'une pièce principale avec coin nuit, d'une salle d'eau et d'un WC. Chauffage [...]",2023-02-03,seloger,0,1
2167,slg_183431671,sales,Appartement,625000.0,54.33837593462007,11502.0,3.0,True,75018,,,"Appartement
Appartement à vendre - Montmartre / Damrémont. Idéalement situé au coeur des commerces et à quelques pas des métros, au quatrième étage avec ascenseur d'un bel immeuble en pierre de taille entièrement réhabilité en 2020, ce lumineux appartement, exposé plein ouest, d'une superficie de 54.34m² loi Carrez et 55.60m² au sol, offre de beaux volumes. [...]",2022-03-17,seloger,0,1
7167,slg_202601673,rentals,Appartement,500.0,20.0,25.0,1.0,False,33100,,,"Studio
Location Appartement - BORDEAUX Studio 490€ + 10€ charges en très bon état de 20m2, lumineux et avec un balcon. L'appartement comprend un séjour, une kitchenette équipée, une salle d'eau et un WC. Proche transports et commerces. Caution : 1 mois HC. Nous contacter dl",2023-05-16,seloger,0,1
8,slg_181181449,rentals,Appartement,700.0,77.77777777777777,9.0,3.0,True,33000,,,"Appartement
LIBOURNE 700 € Appartement T3 dans immeuble en pierre, Très bon état de 75 m2 Avec Terrasse. Comprenant séjour, cuisine Aménagée, 2 chambres, salle d'eau, WC. Proche commodités. Nous contacter dl fd 210€",2022-01-14,seloger,0,1
7310,slg_195620571,rentals,Appartement,464.0,12.54054054054054,37.0,1.0,True,75020,,,"RUE DE BELLEVILLE, Mo PYRENEES, STUDIO de 12.54m2 situé au 1er étage sans ascenseur, au calme sur cour dans un immeuble ancien, en bon état, comprenant: pièce principale avec coin kitchenette (2 plaques électrique + réfrigérateur), salle d'eau avec sèche-serviettes et wc. Chauffage et eau chaude individuels électrique. Honoraires Loi Alur (Frais d'agence) : 188.10 euros. DISPONIBLE DE SUITE !",2022-12-29,seloger,0,1
2459,slg_184251733,sales,Appartement,696000.0,55.99806903210234,12429.0,3.0,True,75009,,,"Appartement
Appartement à vendre - Hosman vous propose à la vente ce 2 ou 3 pièces d'une surface de 55,98 m2 Carrez, situé Rue Condorcet à Paris. L'appartement est situé au 4ème étage sans ascenseur, en arrière cour d'un immeuble sécurisé et bien tenu. Ce joli bien, situé en étage élevé, a conservé le charme de l'ancien avec le parquet, moulures et [...]",2022-04-02,seloger,0,1
5048,slg_184067881,sales,Appartement,410000.0,29.439218783657644,13927.0,2.0,False,75018,,,"Appartement
Appartement de luxe à vendre - Idéalement situé rue Durantin. Au sein d'une très belle copropriété fraichement rénovée, appartement de 29,44m² loi Carrez situé au premier étage. Orienté ouest, il comporte un séjour, une cuisine indépendante, une chambre avec salle de douche et des toilettes séparées. Au calme absolu, ce bien saura séduire par son [...]",2022-03-31,seloger,0,1
5968,slg_181488831,sales,Appartement,555000.0,71.86326557037421,7723.0,3.0,False,92130,,,"Appartement
Appartement à vendre - Nouvelle exclusivité agence 'à demeure' ! - Dans un quartier calme et résidentiel - Un APPARTEMENT de 3 pièces, d'une superficie de 71,86 m2, composé d'une entrée avec placard, d'un séjour d'angle de 23 m2 donnant sur un large balcon de 20m2 filant le long de l'appartement, d'une cuisine séparée, d'un dégagement avec [...]",2022-03-10,seloger,0,1
2412,slg_184002073,sales,Appartement,718000.0,97.00081059173196,7402.0,4.0,False,92600,,,"Appartement
Appartement à vendre - 92600 ASNIERES SUR SEINE - EXCLUSIVITE - QUARTIER COMETE / FRERES CHAUSSON - APPARTEMENT FAMILIAL 5 PIECES / 3-4 CHAMBRES de 97 m2 - TERRASSE de 16 m2 - TRAVERSANT - LUMINEUX - CALME - PARKING - CAVE - EXCELLENT ETAT Servane HAMELIN vous propose cet agréable et spacieux 5 pièces de 97 m2 au 1er étage avec ascenseur d'une [...]",2022-03-30,seloger,0,0
4475,slg_174408931,sales,Appartement,188000.0,67.60158216468896,2781.0,4.0,False,78200,,,"Appartement
Appartement à vendre - Appartement très lumineux dans résidence récente a deux pas de la gare. Ce beau F4 vous propose un double séjour avec balcon, deux chambres, salle de bains avec wc, cuisine aménagée. Une place de parking en s/sol complète ce bien. dont 4.44 % honoraires TTC à la charge de l'acquéreur.",2022-03-16,seloger,0,1
7564,slg_195789501,rentals,Appartement,490.0,30.625,16.0,1.0,False,33000,,,"Studio
Location Appartement - BORDEAUX 490 € Appartement T1 bis lumineux, sans vis a vis, Très bon état avec Interphone. Comprenant séjour, chambre en mezzanine, Kitchenette équipée, salle d'eau, WC. Proche transports et commerces. fd 210€",2022-12-22,seloger,0,1
1960,slg_190974095,sales,Maison,698000.0,54.99960602001418,12691.0,2.0,False,75012,,,"A deux pas de la place de la Nation, au cœur d'une résidence privée et sécurisée, idéalement situé à proximité de tous les commerces et bonnes adresses du quartier, le réseau Safti vous propose en exclusivité cette belle maison de ville. Presque unique sur le secteur, cette maison de 55m² en parfait état général est nichée au cœur d'une impasse à l'esprit village et bénéficie d'un calme exceptionnel. Elle se compose en rez de chaussée d'un hall d'entrée, d'une belle pièce de vie donnant sur une charmante petite cour et une cuisine ouverte, équipée et aménagée. Un escalier intérieur dessert le 1er étage composé d'une grande chambre lumineuse, d'une salle d'eau et d'un WC indépendant. Il est envisageable de créer une seconde chambre ou un bureau à l'étage. Une cave aménageable de 15m² est accessible depuis le hall d'entrée. Avantages incontestables, l'accès au stationnement aérien libre directement au pied de la maison, les frais de copropriété extrêmement faibles.Vous serez séduit par sa localisation idéale, son caractère unique et charmant, sa belle hauteur sous plafond de 3m et son agencement fonctionnel sans perte d'espace. Nombreux commerces, restaurants. Transports : Métro Station NATION à 150m - L1, L2, L6, L9, RER A - Bus. Prix de vente : 698 000 euros Honoraires charge vendeur Contactez votre conseiller SAFTI : Bruno JAFFRÉ - EI - Agent commercial immatriculé au RSAC de PARIS sous le numéro 405 246 737",2022-09-08,seloger,0,1
2627,slg_183530885,sales,Appartement,134000.0,69.5742471443406,1926.0,4.0,True,77160,,,"Appartement
Appartement à vendre - APPARTEMENT 4 PIÈCES AU CALME - AVEC TERRASSE VUE SUR LA TOUR CESAR venez découvrir cet appartement de 4 pièces au calme de 69,56 m², à PROVINS (77160). Il se situe au 3e étage d'un immeuble de bon standing. L'accès est sécurisé par la présence d'un interphone. Cet appartement comprend: une entrée, un séjour double, une [...]",2022-04-15,seloger,0,1
3500,slg_150592127,rentals,Appartement,1274.0,84.93333333333334,15.0,3.0,True,33000,,,"Situé cours Xavier Arnozan. Bel appartement au 3ème étage sans ascenseur d'un immeuble en pierre. Le bien est composé d'une entrée, d'un séjour lumineux, d'une cuisine séparée, d'une salle de bain, de deux chambres dont une avec penderie, et d'un WC séparé. Honoraires de location (TTC): 1092,00€ dont 252,00€ pour la réalisation de l'état des lieux (soit 3€/m²), et dont 840,00€ de prestation de visite, de constitution du dossier et de rédaction du bail. Dépôt de garantie de l'appartement égal à un mois de loyer hors charges soit 1.178,81€.",2022-08-23,seloger,0,3
2835,slg_194116433,sales,Appartement,650000.0,50.0,13000.0,2.0,False,75013,,,"[EXCLUSIVITE] Magnifique 2 pièces de 50 m² avec terrasse de 36 m² au cœur de Paris, à 3 minutes à pied du métro Chevaleret, dans le nord du 13e arrondissement. Découvrez ce bien rare avec une élégante terrasse au calme sur cour. Il est situé au premier étage de la Tour Chéops, une des trois tours « égyptiennes » de Paris, conçues par les architectes Jérôme Delaage et Fernand Tsaropoulos. L’appartement est composé d’une entrée, un agréable séjour qui se prolonge sur une vaste terrasse privative, une cuisine séparée et une chambre de bonne taille donnant toujours sur la terrasse, une salle d’eau, des cabinets séparés et divers espaces de rangement. Très lumineux. Vue dégagée. Bien agencé. Possibilité d’installer une véranda sur la terrasse. Gardien. Ascenseur. Grande cave. A 3 minutes à pied du métro ligne 6 Chevaleret, qui dessert immédiatement les quais de Seine et la Place d’Italie avec son centre commercial. Nombreux restaurants et commerces accessibles à pied. Proche hôpital Pitié Salpêtrière, Station F, métro ligne 14 Olympiades et bibliothèque François Mitterrand.",2022-11-13,seloger,0,1
6903,slg_190474491,rentals,Appartement,500.0,11.11111111111111,45.0,1.0,False,75012,,,"Je propose à la location pour étudiant(e),une chambre de bonne, quartier calme , a proximité des transports et commerces, lit penderie, petite douche, cuisinette avec plaques vitro, micro-onde, frigo, prêt à habiter.",2022-08-27,seloger,1,1
869,slg_179094631,sales,Appartement,699000.0,88.06853975053546,7937.0,4.0,False,92270,,,"Appartement
Appartement à vendre - A cinq minutes de la gare de Bécon-les-Bruyères, dans une résidence de standing de 2014, bel appartement de quatre pièces principales idéalement distribué. L'entrée avec placard et wc indépendant dessert le salon avec sa cuisine américaine équipée haut de gammme, ainsi qu'une chambre avec dressing ouvrant sur un balcon ; un [...]",2022-03-12,seloger,0,1
1272,slg_184264961,sales,Appartement,620000.0,50.69915773979884,12229.0,3.0,False,75005,,,"Appartement
Appartement à vendre - Square de Port Royal Paris 13ème arrondissement, limitrophe Paris 5 Situé à proximité du Jardin du Luxembourg, dans une charmante impasse privée et sécurisée de 1929 tenue par un gardien, au quatrième étage avec ascenseur, un appartement de trois pièces de plus de 50 m². Les parties communes sont belles et chaleureuses, le [...]",2022-04-16,seloger,0,1
6575,slg_188989425,sales,Appartement,234000.0,55.99425699928212,4179.0,2.0,False,33200,,,,2022-07-14,seloger,0,3
2826,slg_185390799,sales,Appartement,618000.0,81.99548892132148,7537.0,4.0,False,92350,,,"Appartement
Appartement à vendre - **BIEN D'EXCEPTION. 4 pièces + Grande Terrasse + 2 Parking + Proche transport** Dans l'environnement verdoyant de l'étang Colbert, à deux pas du bois de la Garenne et du parc départemental Henri Sellier. Dans le quartier Hachette à 700 m du centre-ville, cette belle adresse résidentielle dispose ainsi de tous les équipements [...]",2022-04-26,seloger,0,1
5456,slg_187370205,rentals,Appartement,559.0,27.95,20.0,2.0,True,33000,,,"Appartement
Location Appartement - A louer Bordeaux Victoire, dans immeuble pierre, T2 de 28m² avec entrée, séjour, cuisine, coin nuit, salle de bain. Tram B arret Victoire Commerces à proximité Libre. Merci d'appeler l'agence si vous êtes intéressé par ce logement. Garantie Loyers Impayés présente sur ce logement (CDI exigé hors période d'essai ou à [...]",2022-06-10,seloger,0,1
69,slg_182130915,rentals,Appartement,1240.0,72.94117647058823,17.0,3.0,False,33300,,,"Duplex
Au coeur du quartier des Chartrons, un appartement T3 en duplex composé d'une grande pièce de vie lumineuse, une cuisine indépendante, deux chambres, une salle d'eau, deux wc, un cellier. Commerces et Tram B,C à proximité.",2022-02-07,seloger,0,1
1233,slg_183358493,sales,Appartement,649000.0,55.05131902621088,11789.0,3.0,True,75017,,,"Appartement
Appartement de luxe à vendre - PARIS 17 EME - PARIS 17 EME - TOCQUEVILLE / PRINTEMPS - 2/3 PIECES PARIS 17 EME - TOCQUEVILLE / RUE DU PRINTEMPS. Près du nouveau métro ligne 14 Pont Cardinet et de la rue de Lévis, dans un bel immeuble en pierre de taille avec gardien, aux parties communes rénovées en 2021, au 3ème étage avec ascenseur, seul à [...]",2022-04-13,seloger,0,1
2009,slg_183379551,rentals,Appartement,1480.0,70.47619047619048,21.0,3.0,True,33600,,,"Appartement
Location Appartement - Au sein d'une copropriété de standing, bel appartement non meublé de type T3 neuf comprenant : Entrée, salon séjour , 2 chambres , cuisine aménagée et salle de bain, WC séparé. Une place de parking en sous-sol et en extérieur. Loué 1350 euros hors charges.",2022-03-10,seloger,0,0
2019,slg_182245387,sales,Appartement,699000.0,79.000904159132,8848.0,4.0,True,75012,,,"Appartement
Appartement à vendre - Exclusivité , PARIS 12eme, proche métro et bois de Vincennes, dans un immeuble récent de bon standing avec gardien, digicodes, ascenseur , appartement 4 pièces env 79 m2 + balcon env 6 m2 au 6éme étage composé d'une entrée, cuisine coin repas sur jardin, un séjour env 22 m2 expo plein Sud sans vis-à-vis avec baie vitrée [...]",2022-03-10,seloger,0,1
1909,slg_190200787,sales,Appartement,619000.0,73.0038919683925,8479.0,3.0,True,33000,,,"Dans le centre ville de Bordeaux, quartier de l'hôtel de ville, au 1er étage d'un immeuble en pierres ayant une jolie rénovation et un ravalement, très bel appartement de 73 m2 entièrement rénové en 2022, de style contemporain et épuré en conservant son caractère d'origine et donnant sur une cour dans un environnement calme. - Entrée. - Salon/séjour. - Cuisine équipée. - Chambre parentale avec salle d'eau - dressing. - Chambre. - Salle d'eau. - WC",2022-08-19,seloger,0,1
7030,slg_195551805,sales,Appartement,339000.0,35.998725708824466,9417.0,2.0,True,75012,,,"Entre Daumesnil et Michel Bizot, dans un petit immeuble bien entretenu, beau 2 pièces au 3ème étage. Beau séjour lumineux, une cuisine américaine, une chambre au calme. Aucun travaux à prévoir. Beaucoup de charme. Merci de bien vouloir nous contacter par mail",2022-12-15,seloger,0,1
1760,slg_187168751,rentals,Appartement,880.0,73.33333333333333,12.0,3.0,False,33300,,,"Appartement
Location Appartement - dans le quartier bassins à flot, dans une résidence de standing récente, appartement T3, comprenant une entrée, un séjour, une cuisine, un cellier, deux chambres et une salle d'eau, un balcon, un parking en sous-sol. Chauffage et eau inclus dans les charges. . Le bien est soumis au statut de la copropriété. Loyer de [...]",2022-06-04,seloger,0,1
1034,slg_182024629,sales,Appartement,319000.0,78.99950470529966,4038.0,4.0,True,91250,,,"Duplex
Appartement à vendre - . L'agence ORPI vous propose sur le golf, proche de toutes les commodités dans une résidence calme et sécurisée , un appartement meublé au 2ème et dernier étage type F4 en duplex, en excellent état comprenant : entrée, séjour donnant sur une belle terrasse orientée SUD OUEST , cuisine équipée, wc, deux chambres, salle de [...]",2022-03-28,seloger,0,1
838,slg_182411977,sales,Appartement,730000.0,72.68020708880924,10044.0,4.0,False,75012,,,"Appartement
Appartement à vendre - Situé Avenue du Général Michel Bizot à Paris 12e, Imop vous propose à la vente ce 4 pièces d'une surface de 72,68 m2 Carrez, . L'appartement traversant, situé au 2ème étage (sans ascenseur), se compose de 3 chambres spacieuses, un dressing, un séjour agréable, cuisine séparée, salle d'eau et wc séparés (possibilité d'un [...]",2022-03-12,seloger,0,1
3121,slg_195236897,rentals,Appartement,1250.0,83.33333333333333,15.0,3.0,True,33000,,,"A proximité de la place Gambetta, dans immeuble de bon standing, appartement en duplex avec prestations de qualité, PARKING ET CELLIER Entrée, séjour, cuisine aménagée, wc étage: 2 chambres, dressing, SE+SB, wc Assurance Multirisques Privilège *: 14.8 euros / mois *Services facultatifs, voir conditions en agences",2022-12-08,seloger,0,1
1539,slg_185617653,rentals,Appartement,1190.0,70.0,17.0,3.0,True,33000,,,"Appartement
Location Appartement - COUP DE COEUR - Jardin Public - CHARTRONS/JARDIN PUBLIC A deux pas de l'arrêt de Tram C ""Paul Doumer"", beau T3 de 70m² au 3ème et dernier étage d'un immeuble en pierre. Se compose d'une entrée, d'un dégagement desservant deux chambres avec dressings, d'une salle d'eau, d'un wc séparé et d'une cuisine ouverte entièrement [...]",2022-04-30,seloger,0,1
4313,slg_190559263,sales,Appartement,250000.0,32.99894403379092,7576.0,2.0,False,33000,,,"T2 - **Quartier Bastide - Au pieds du Jardin Botanique** Située au quartier Bastide, au pieds du Jardin Public. Cette résidence se trouve à proximité de transport, commerce, restaurant et de plusieurs aménagement sportif Cet appartement est 2 pièces, composé d'une chambres donnant sur un balcon, d'une salle de bain ainsi que d'une pièce de vie Photos non contractuelles, suggestion d'aménagement – Logement BBC, normes RT 2012 et HQE – Accessible PMR et éligible PTZ. Plans, Rendez-vous et réservations sur demande. Joignable 7j/7 au 06 05 44 89 73 Estelle Guerand",2022-08-30,seloger,0,1
4714,slg_182079013,rentals,Appartement,850.0,22.97297297297297,37.0,1.0,False,75013,,,"Studio
LOCATION MEUBLEE LODGIS (Référence : 11321908) : RUE PONSCARME, Studio Meublé au Rez de chaussée. Sejour Cuisine Kitchenette Salle de bain . . Vaisselle, .",2022-02-05,seloger,0,0
2042,slg_183407745,sales,Appartement,620000.0,49.46150777822098,12535.0,2.0,False,92100,,,"Appartement
Appartement de luxe à vendre - Exclusivité Barnes - Boulogne Nord Robert Schuman - Appartement 50 m2 - Verdure Idéalement situé à proximité de Roland Garros et de l'Hôtel Molitor, dans une résidence de standing très recherchée et sécurisée, appartement d'environ 50m2 niché dans la verdure. Il se compose d'une entrée desservant un salon et une [...]",2022-03-10,seloger,0,1
