,announcement_id,type_source,estate_type,price,area,price_m2,room_count,meuble,postal_code,latitude,longitude,description,collected_date,data_source,type_owner
53499,slg_186098057,sales,Appartement,161000.0,24.00119260584377,6708.0,1.0,False,33600,,,"Studio
Appartement à vendre - STUDIO AVEC JARDIN DE STANDING STUDIO DE STANDING Au sein de la commune de Pessac, dans une maison rénovée, un super studio. Un espace bien aménagé, comprenant une pièces de vie, un espace nuit, une salle de bain, ainsi qu'un jolie jardin pour profiter du beau temps. À proximité de tous commerces, transports, et [...]",2022-05-13,seloger,0
66722,slg_189556995,rentals,Appartement,750.0,46.875,16.0,2.0,False,33000,,,"Proche ST NICOLAS /VICTOIRE rue Lafontaine .Appartement type 2 de 47m² avec 1 terrasse privative , avec séjour , cuisine aménagée , 1 chambres , salle d 'eau , proche commerces et tramway B arrêt ST NICOLAS ,double vitrage. 735 €+15 € Référence exigées Disponible rapidement. Réf. annonce : 2343928071309",2022-07-29,seloger,0
429,slg_180952193,rentals,Appartement,1120.0,58.94736842105263,19.0,3.0,True,33800,,,"Appartement
À Proximité du tram B et C. Appartement de type T3 meublé de 60.48m² avec une place de parking, composé d'une entrée avec un placard de rangements, une grande pièce principale avec une cuisine aménagée et équipée donnant sur un grand balcon, deux chambres, une salle d'eau, un WC séparé. Chauffage électrique ( DPE Réalisé suivant ancienne méthode. v",2022-01-08,seloger,0
86770,slg_194887345,sales,Appartement,127459.0,32.498470168281486,3922.000000000001,2.0,False,33400,,,"Située à Talence, commune de la Gironde en Nouvelle Aquitaine, la résidence Espace Talence bénéficie d'une localisation stratégique entre les commodités, commerces et l'accès en 25 minutes au centre-ville de Bordeaux. L'établissement très récent offre un accès à des pièces de vie subtilement décorées et à des logements spacieux. Commerces à proximité, arrêt de Tramway à 140 mètres , à 750 mètres de l'Université de Bordeaux - Campus Talence Photos non contractuelles Le statut en LMNP en résidence de service offre la possibilité de générer des loyers nets d'impôts. Revenus locatifs : 5991 euros/an, rentabilité 4.7% Taxe foncière : 633 euros/an Bail effectif jusqu'en juin 2025 Contacter Robin MARCHAND - Groupe Efficience",2022-11-30,seloger,0
46844,slg_185243425,rentals,Appartement,576.0,18.0,32.0,1.0,False,33400,,,"Studio
Location Appartement - Ce studio, situé au 1er étage d'une résidence étudiante, sur Talence, au pied du tram, propose une pièce principale avec couchage, des éléments de rangements, un coin kitchenette équipée (plaques électriques, réfrigérateur neuf, four et évier) et une salle d'eau avec toilettes.",2022-04-23,seloger,0
49113,slg_194515589,rentals,Appartement,555.0,32.64705882352941,17.0,1.0,False,33000,,,"BORDEAUX 475 € Appartement studio en très bon état de 33 m2 avec un loggia de 3m2. Comprenant un séjour, une cuisine indépendante, une chambre, salle d'eau. Proche transports et commerces. Nous contacter dl fd 210€",2022-11-22,seloger,0
46227,slg_184913947,sales,Maison,645000.0,93.00648882480174,6935.0,4.0,False,92140,,,"Maison de ville
Maison/Villa à vendre - iad France - Evelyne LAURENT vous propose : Maison de ville de 93 m² environ au sein du quartier du Jardin Parisien au calme proche du bois, stationnement dans la rue, non payant. Devant la maison ensoleillée toute l'après-midi, se trouve une terrasse de 27 m² environ qui permet d'accueillir le salon de jardin et des [...]",2022-04-20,seloger,0
54236,slg_174152611,sales,Appartement,343080.0,63.92397987702627,5367.0,3.0,False,33800,,,"Appartement neuf
Appartement neuf à vendre - Devenez propriétaire ou investissez dans votre appartement neuf à Bordeaux sur les résidences Otago et Callao de Quai Neuf ! À l'angle de la rue de Louisiane et du large mail piéton - La résidence profite de cette situation privilégiée pour proposer des appartements lumineux, ouverts sur des vues dégagées - S'élançant [...]",2022-05-13,seloger,0
502,slg_181179085,rentals,Appartement,1178.0,42.07142857142857,28.0,2.0,False,75013,,,"Appartement
rue du Banquier, charmant 2 pièces de 42m², au 2 è étage avec ascenseur,il se compose d'une entrée, d'un grand salon avec 2 fenêtres donnant sur un balcon, une cuisine séparée et d'une salle d'eau avec wc. calme, lumineux et sans vis à vis. proche commerces et transports.",2022-01-14,seloger,0
14316,slg_183446275,sales,Appartement,399000.0,36.99925816023739,10784.0,2.0,True,92300,,,"Appartement
Appartement à vendre - Appartement 2 pièces de 37m2 / Rue Victor Hugo. Levallois 92300 // SO OUEST // Rue Victor Hugo, Au 3ème étage avec ascenseur d'un très bel immeuble en brique des années 1930, DOLY est fier de vous présenter un appartement 2 pièces de 37M2 carrez qui se compose d'une entrée desservant un séjour exposé OUEST avec une HSP [...]",2022-03-12,seloger,0
85876,slg_194623139,sales,Autre,208000.0,91.99469261388766,2261.0,4.0,False,16730,,,,2022-11-24,seloger,0
49060,slg_194390407,sales,Maison,86000.0,54.987212276214834,1564.0,3.0,False,16600,,,"Alexandre Bigot Maison idéale pour investissement locatif. Composée de deux chambres mansardées, salon, cuisine, cour sans vis à vis, appentis et garage à vélo. Chauffage électrique, huisseries PVC, traitement curatif pour les termites fait. La taxe foncière est de 590e. A visiter au plus vite! Prix de vente : 86 000 euros Honoraires charge vendeur Contactez votre conseiller SAFTI : Alexandre BIGOT - EI - Agent commercial immatriculé au RSAC de ANGOULEME sous le numéro 792 644 742",2022-11-18,seloger,0
10128,slg_178077645,sales,Appartement,167000.0,44.41489361702128,3760.0,2.0,False,91940,,,"Appartement neuf
Frais de notaire Offerts - Appartement 3 pièces Appartement neuf - Emménagez dès aujourd'hui dans cette Résidence de Standing ! Profitez de notre offre exceptionnelle 'Frais de notaire offerts, d'un prêt immobilier à taux réduit et de la TVA 5.5 si vous achetez dans le cadre d'un achat en résidence principale (voir conditions d'éligibilités sur sim",2022-03-09,seloger,0
46693,slg_193771685,sales,Appartement,149936.0,20.380046214489603,7356.999999999999,1.0,False,33000,,,"STUDIO À BORDEAUX Ce Studio de 20,38m2 se compose d'un sejour cuisine, d'une salle de bains avec wc. Logement Faible charges Résidence de standing ( BBC et normes PMR ) Exemple d'aménagement non contractuel. Informations et plans sur demande n'hésitez pas à me contacter au 07 78 76 28 51 joignable 7/7j pboiteux.amt@gmail.com",2022-11-05,seloger,0
36894,slg_191860831,sales,Appartement,285000.0,50.99302200751476,5589.0,2.0,False,33000,,,,2022-09-27,seloger,0
3980,slg_182897109,sales,Appartement,378000.0,45.70184983677911,8271.0,2.0,False,78000,,,"Appartement
Idéal investisseurs ou primo accédant ! Proche de la gare de Versailles Rive Droite et de la place du marché. Proximité écoles, commerces. Beau 2 pièces, comprenant entrée , séjour, cuisine à aménager, salle d'eau, WC indépendant, chambre. Rafraîchissement à prévoir. dont 2.16 % honoraires TTC à la charge de l'acquéreur.",2022-02-27,seloger,0
64301,slg_188637465,sales,Appartement,215000.0,83.59253499222395,2572.0,3.0,False,33000,,,"A deux pas de l'hôpital PELLEGRIN, idéalement situé venez découvrir cet appartement composé d'une belle entrée, une cuisine indépendante, un séjour donnant sur une véranda, un dressing, une salle d'eau et deux chambres. Une cave et une place de parking en sous-sol complète ce bien. Cet appartement est actuellement loué au prix de 800 euros/mois charges comprises, le bail se terminant le 9 avril 2023. Ce bien vous intéresse? n'hésitez pas à contacter Bérénice TEDESCHI n° RSAC 888 514 031; Copropriété de 227 lots (Procédure en cours). Charges annuelles : 1840.00 euros. Bérénice TEDESCHI (EI) Agent Commercial - Numéro RSAC : 888 514 031 - Bordeaux.",2022-07-06,seloger,0
48986,slg_194344901,rentals,Appartement,1580.0,54.48275862068966,29.0,2.0,True,75013,,,"Quartier Quai de la Gare - Bercy, un grand 2 pièces meublés d'environ 55 m2 situé au 1er étage avec un grand balcon composé d'une cuisine ouverte sur séjour aménagée et équipée, d'un chambre, d'une salle de bains, WC séparés et nombreux rangements. Une cave et un parking complètent ce bien Disponible immédiatement, Le LOCATAIRE s'acquittera de la somme de 5 euros TTC chaque mois auprès d'AGI Gestion Locative pour l'accès au service extranet du cabinet. Cette somme apparaîtra sur les avis d'échéance du LOCATAIRE et sera réglée en même temps que ses loyers et charges.",2022-11-18,seloger,0
87713,slg_195398117,sales,Appartement,250000.0,56.00358422939068,4464.0,2.0,False,33800,,,"L'agence Un Toit et Vous vous propose à La Victoire, dans une rue calme, un appartement lumineux et ensoleillé de 56,28m2 carrez, (expo sud) avec vue sur un jardin. Il se trouve au premier et dernier étage d'une petite copropriété. Il se compose d'un palier, une vaste pièce de séjour de 29 m2, une cuisine aménagée et équipée, une salle de bains, une chambre de 12,5 m2 avec un dressing, wc séparés. Un garage de 18 m2 complète ce bien avec une cave de 20 m2. Compte tenu de la largeur de la porte de garage, il est possible de mettre une petite voiture, mais il permet un grand stockage et dispose d'une arrivée d'eau pour un lave linge. Les informations sur les risques auxquels ce bien est exposé sont disponibles sur le site Géorisques :",2022-12-12,seloger,0
28919,slg_188398209,rentals,Appartement,560.0,16.96969696969697,33.0,1.0,False,94300,,,,2022-07-01,seloger,1
37305,slg_179789261,sales,Appartement,525000.0,60.99686301847333,8607.0,3.0,True,75010,,,"Appartement
Appartement à vendre - Dans un immeuble 1900, à proximité du canal Saint Martin et du bassin de la Villette, cet appartement de 60,8 m2 Carrez en rez-de-chaussée bénéficie d'une cour de 5 m2. L'entrée ouvre sur un séjour de 25 m2 profitant d'une hauteur de 3,20 mètres et prolongé d'une cuisine. Un dégagement distribue une chambre, une salle bains [...]",2022-03-14,seloger,0
19309,slg_183791659,sales,Appartement,420000.0,84.2358604091456,4986.0,4.0,True,93100,,,"Appartement
Appartement à vendre - Votre agence ERA Mairie de Montreuil vous propose en exclusivité cet appartement familial dans un environnement pavillonnaire calme et arboré. L'appartement est au premier étage d'un petit immeuble. Le bien se compose : d'une entrée avec WC desservant une grande et belle pièce de vie exposée sud, d'une cuisine ouverte tout [...]",2022-04-16,seloger,0
73677,slg_200452727,sales,Appartement,499000.0,74.0026694349696,6742.999999999999,3.0,True,33300,,,"Appartement
Appartement à vendre - Quai des Chartrons - Vue imprenable sur les berges de Garonne Appartement T3 73 m2 situé au 2eme étage d'un bel immeuble en pierre comprenant une entrée, 2 chambres, salle de bain, wc, loggia, cuisine semi-ouverte sur la pièce de vie, salon-séjour donnant sur les quais. Cet appartement saura vous séduire avec sa belle [...]",2023-04-01,seloger,0
78603,slg_191932391,sales,Appartement,199462.0,51.55388989402947,3869.0,3.0,False,33200,,,"Situé dans un secteur calme de Caudéran, venez découvrir cet appartement de 54m² composé d'une cuisine fermée, avec la possibilité d'ouvrir sur le salon. Il se compose également de 2 chambres dont une avec balcon et d'une salle d'eau et de toilettes indépendantes. Possibilité de stationner dans la résidence fermée. Une cave complète ce bien. Copropriété de 10 lots (Pas de procédure en cours).",2022-09-28,seloger,0
10433,slg_177522235,sales,Appartement,318000.0,46.00028930999566,6913.0,2.0,True,92170,,,"Appartement
Properties & Partners vous propose un charmant deux pièces entièrement rénové de 46m2 avec la jouissance exclusive d'une petite cour. Cet appartement est situé au Rdc d'un immeuble ancien 1930 au calme. Il se compose d'une entrée, d'une cuisine entièrement équipée avec un accès direct à une petite cour, d'un grand séjour/salle à manger de 28m2, d'u",2022-03-09,seloger,0
65809,slg_189369629,rentals,Appartement,810.0,57.85714285714285,14.0,3.0,False,33000,,,,2022-07-24,seloger,1
45888,slg_185097803,rentals,Appartement,385.0,25.666666666666668,15.0,1.0,False,33000,,,"Studio
Location entre particulier Appartement - Jolie studio au milieu de Bordeaux",2022-04-20,seloger,1
4288,slg_182940705,rentals,Appartement,790.0,34.34782608695652,23.0,2.0,True,94130,,,"Appartement
Appartement T2 de 35m2 +7m2 de terrasse avec vue panoramique sur Parc Arboré Watteau sans vis à vis et plein soleil au 3eme étage avec ascenseur. Entrée (étagères, miroir, placard ouvert) - Cuisine équipée (réfrigérateur/congélateur, plaque électrique, four, micro-onde, machine à laver, cafetière, bouilloire?) - WC séparé ( meubles à chaussure, éta",2022-02-27,seloger,1
2821,slg_182454391,rentals,Appartement,880.0,17.959183673469386,49.00000000000001,1.0,True,75013,,,"Studio
Flatlooker vous permet de visiter et louer votre logement 100% en ligne. Situé dans le 13ème arrondissement de Paris, ce T1 meublé se trouve impasse nationale. Non loin de l'arrêt de métro Olympiades, le logement est proche du hall Georges Carpentier. L'eau chaude et le chauffages sont individuels.L'appartement est composé d'un salon où vous trouve",2022-02-15,seloger,0
61089,slg_196142493,rentals,Appartement,1550.0,45.588235294117645,34.0,2.0,True,75012,,,"Situé rue Traversière, à proximité du marché d'Aligre, du Faubourg Saint Antoine et de la Gare de Lyon, très beau 2 pièces, dans immeuble standing de 1910 en pierre de taille, au 3ème étage, composé d'une entrée sur séjour, une cuisine séparée, une chambre avec placard/dressing, une salle d'eau, et des wc séparés. Loué avec une cave. A voir Absolument.",2023-01-04,seloger,0
7325,slg_173731415,sales,Appartement,466000.0,96.00329625051504,4854.0,4.0,False,77700,,,"Appartement
ZAC des studios, quartier en pleine expansion avec l'extension du 2ème parc Disneyland Paris, et, au pied de tous commerces : boulangerie, carrefour city, crèche, école, restaurants .. et à 100 mètres du RER A de la station '' Val d'Europe'' et du grand Centre Commercial ainsi que de la ''Shopping Vallée'' et à 30 minutes à pied du parc Disneyland",2022-03-09,seloger,0
70853,slg_198949763,sales,Appartement,229000.0,50.175284837861525,4564.0,3.0,False,33200,,,"CAUDERAN/EXCLUSIVITE Dans résidence de standing, au 1er et dernier étage d'une chartreuse réhabilitée, appartement de 3 pièces de 50m² environ, comprenant une entrée un séjour avec cuisine ouverte intégrée, 2 chambres, une salle de bains, et une place de parking sécurisée. Très lumineux et proche de toutes commodités. Les informations sur les risques auxquels ce bien est exposé, sont disponibles sur le site Géorisques: georisques.gouv.fr. Le prix du bien net vendeur est de 218 000,00 euros plus 5,05% TTC d'honoraires charge acquéreur soit un prix total de 229 000,00 euros. DPE ANCIENNE VERSION.",2023-03-03,seloger,0
29857,slg_188794741,sales,Appartement,593750.0,56.99817605836613,10417.0,2.0,False,75012,,,"Au pied du métro Reuilly-Diderot, nous vous proposons cet appartement 2 pièces d'une surface de 57m² au sein d'une copropriété récente (année 2000 )avec gardien. Situé au 4ème avec ascenseur avec vue sur jardin, l'appartement bénéficie d'une exposition Est et se compose d'une entrée, d'une pièce principale, d'une cuisine séparée équipée (avec possibilité d'ouvrir sur le séjour), d'une chambre, d'une salle de bains et de toilettes séparées. Vous serez séduits par la proximité des commerces et des transports (métros, RER, Nation et Gare de Lyon). Travaux de rafraîchissement à prévoir. 1 cave complète ce bien. Vous avez aussi la possibilité d'acquérir un box au prix de 31.250 euros Copropriété de 184 lots (Procédure en cours). Charges annuelles : 1952.00 euros.",2022-07-11,seloger,0
78926,slg_192198527,sales,Appartement,175000.0,52.99818291944276,3302.0,3.0,False,33000,,,"iad France - Aurelie PEREZ BESSON vous propose : A bordeaux, appartement T3 situé au rez de chaussée d'une résidence sécurisée.Cet appartement lumineux est idéal pour un projet d'investissement, très forte demande de location sur ce secteur! A visiter sans attendre! La présente annonce immobilière vise 1 lot principal situé dans une copropriété formant 20 lots au total ne faisant l'objet d'aucune procédure en cours et d'un montant de charges d'environ 125 euros par mois (soit 1500 euros annuel) déclaré par le vendeur.Honoraires d'agence à la charge du vendeur.Information d'affichage énergétique sur ce bien : classe ENERGIE C indice 171 et classe CLIMAT D indice 37. La présente annonce immobilière a été rédigée sous la responsabilité éditoriale de Mme Aurelie PEREZ BESSON (ID 40045), mandataire indépendant en immobilier (sans détention de fonds), agent commercial de la SAS I@D France immatriculé au RSAC de LIBOURNE sous le numéro 852654276, titulaire de la carte de démarchage immobilier pour le compte de la société I@D France SAS.",2022-10-04,seloger,0
39949,slg_183957185,rentals,Appartement,728.0,20.8,35.0,1.0,True,75020,,,"Studio
Location Appartement - Porte des Lilas // Villa des Nymphéas - XXè - EXCLUSIVITE - LOCATION MEUBLEE Dans une résidence moderne, élégante, arborée et sécurisée nous vous proposons à la location meublée un studio calme et lumineux de 21,07 m² au 3ème étage avec ascenseur. Ce charmant studio qui a été entièrement refait à neuf est composé [...]",2022-03-24,seloger,0
70912,slg_198975219,rentals,Appartement,600.0,20.0,30.0,1.0,True,33700,,,"Studio
Location Appartement - Proche Tramway A arrêt Merignac Centre . Chambre meublée de 20m² en colocation dans un appartement a l étage avec séjour , cuisine salle de bain en commun, 2 terrasses , parking devant la résidence . 600 € HC Disponible De Suite . Références exigées Réf. annonce : 2351903031211",2023-03-04,seloger,0
64733,slg_188660191,sales,Appartement,713000.0,58.99875879189077,12085.0,2.0,False,75013,,,"Superbe appartement 2 pièces BBC à étrenner emplacement idéal à proximité de l'université Paris Diderot et à 10 min à pied de la gare RER C et du métro ligne 14. Il est composé d'une entrée sur grand séjour lumineux ouvert sur coin cuisine, et donnant sur une belle terrasse. Une chambre avec placards, une salle d'eau, un wc independant, ainsi que de nombreux rangements. Environnement agréable. A saisir ! Spécial télétravail : possibilité de créer un espace bureau. Prix de l'appartement : 713 000 euros. Frais de notaire réduits. Visite de nos logements témoins et réservation sur rendez-vous",2022-07-07,seloger,0
28160,slg_188106277,sales,Appartement,190920.0,16.00067046597385,11932.0,1.0,False,75020,,,,2022-06-25,seloger,0
65731,slg_189308133,sales,Appartement,286000.0,66.99461232138674,4269.0,3.0,False,33100,,,"Bordeaux Bastide A proximité du tram, dans résidence sécurisée, bel appartement t3 lumineux, doté d'une belle pièce de vie avec sa cuisine ouverte sur salle à manger, donnant sur un balcon sans vis à vis. Place de parking. Réf. annonce : 301-984",2022-07-22,seloger,0
48921,slg_194389473,rentals,Appartement,965.0,34.464285714285715,28.0,1.0,False,75020,,,"Au 3ème étage avec ascenseur dans une résidence récente, joli studio comprenant une entrée, une pièce principale avec coin cuisine, une salle de bains- WC . Une cave en sous/sol. Chauffage individuel. Disponible de suite.Visites sur rdv",2022-11-18,seloger,0
88824,slg_195896895,rentals,Appartement,1113.0,15.04054054054054,74.0,1.0,True,75013,,,"[FR] Chambre dans l'appartement [EN] Room in apartment [FR] Tous nos appartements sont situés en centre-ville et proches de toutes commodités et transports en communs (Métro, Tramway et Bus). Cette sublime chambre privée en colocation, meublée, équipée et prête-à-vivre à Paris vous offre confort et design. Elle dispose de nombreux équipements comme un lit double confortable et hypoallergénique avec couette et oreillers. Il n'y a plus à apporter que votre bagage pour vous installer ! La chambre ferme à clef si besoin. Toutes nos chambres sont entièrement meublées (lit, bureau, penderie, couette, oreillers…). Le logement est localisé dans le quartier Place d'Italie, en plein coeur de Paris. De nombreux commerces, restaurants, transports publics sont localisés aux environs. La colocation est à l'étage 5 . Elle est entièrement meublée et possède une cuisine équipée de A à Z avec frigo, bouilloire, ustensiles, vaisselle, grille-pain, poêles, casseroles, micro-ondes… Mais aussi planche à repasser, fer à repasser, tancarville, lave-linge. Tout le nécessaire pour le ménage est présent à l'intérieur de la colocation : aspirateur, balai-brosse, balai, seau et serpillère… Chaque colocation meublée comprend toutes les charges : taxe sur les ordures, charges de copropriété, eau, électricité, assurance habitation, wifi illimité. Tous nos appartements sont entièrement équipés (lave-linge, vaisselle, décoration…) par nos équipes, qui se chargent également de la maintenance technique et matérielle. Située à la rencontre de plus de huit boulevards et avenues, la place d'Italie ne peut qu'être un lieu d'échange et de mélange culturel au cœur du 13ème arrondissement. Une très belle balade dans le quartier chinois, considéré le plus emblématique de la capitale, vous attend ici - le dépaysement est assuré à 100%. Ne perdez pas l'occasion de visiter cette inusuelle colocation meublée! Magasins d'encens, herboristeries traditionnelles chinoises, vaisselle aux motifs floréals, thé aux mille arômes et parfums…c'est un vrai voyage au cœur de l'Asie en plein Paris. Pas loin du quartier vous pouvez admirer la Cité Florale, un micro-quartier de forme triangulaire, intégralement décoré de petites maisons, ruelles pavées et des innombrables bacs à fleurs. Durée minimum de séjour : 1 mois Appartement éligible à la CAF Frais de services : à partir de 790 euros Caution : 1100 euros [EN] All our flats are located in the city centre and close to all amenities and public transport (Metro, Tramway and Bus). This superb private room in a fully equipped, furnished and turn-key flatshare in Paris grants comfort and design. It consists of household furnishings, including a double bed with pillows and duvet All you need to do is to bring your luggage to settle in well! The room has a lock if you need intimacy. All our rooms are fully furnished (bed, desk, wardrobe, duvet, pillows..). The flatshare is strategically located in the 'Place d'Italie' neighborhood, in the centre of Paris. Plenty of restaurants, public transports, shops are located nearby. The apartment is on floor #5 . It is entirely equipped and includes a fully equipped kitchen with refrigerator, microwave, pans, toaster, kitchen ustensils, kettle, crockery… The accommodation also contains an iron, a washing machine, an ironing board, a clothes rack. Additionally, you will find cleaning items in the accommodation: dustpan and brush, bagless hoover, mop and bucket, broom… Every furnished flatshare includes all bills: household waste tax, condominium fees, electricity, water, housing insurance, unlimited wi-fi. All our flats are fully equipped (washing machine, dishes, decoration..) by our teams, who also take care of the technical and material maintenance. Strategically located at an 8 lanes junction, Place d'Italie is a multicultural neighbourhood rich in history and diversity in the heart of the 13th arrondissement. An unusual stroll down the most symbolic Chinese neighbourhood in Paris is what you need to change radically in scenery: incense sticks, traditional Chinese herbology, ceramic decorated crockery, scented and exotic teas…you will actually travel to central Asia in the heart of Paris. Don't miss the opportunity to check out this incredibile furnished flatshare! Not far from the neighbourhood, you will admire the Cité Florale, a tiny neighbourhood filled with small houses, cobblestone streets and loads of flower pots which are enough to create a bucolic and cosy ambiance. Minimum stay : 1 mois Flat eligible for CAF Service fee : from 790 euros Deposit : 1100 euros",2022-12-25,seloger,0
61133,slg_196148575,rentals,Appartement,967.0,31.193548387096776,31.0,1.0,False,75020,,,"Au coeur d'un quartier commerçant, agréable studio de 31 m² au calme avec un son jardin privatif de 35m² a proximité du métro ALEXANDRE DUMAS. L'appartement, propriété de YouFirst Residence, d'un grand bailleur institutionnel, comprend une entrée avec placards, une pièce principale, une cuisine aménagée et semi-équipée, une salle d'eau avec sèche-serviette et toilettes. Exposition SUD. sur jardin. Vidéophone. Accès à la fibre possible. Chauffage et eau chaude sont inviduels électriques. Cave . Possibilité louer un parking 96,00 eurosCC. Ce bien se trouve dans une résidence calme, et de bon standing, offrant une vue dégagée pour les étages les plus élevés. Les appartements sont pourvus de double vitrage. Une gardienne présente sur place pour gérer la résidence se rend disponible pour répondre à vos attentes. Equipée d'ascenseurs et d'un local vélos, elle dispose également d'emplacements de parkings voitures et motos. À un quart d'heure de l'Université Paris 6 Pierre et Marie Curie, vous profitez d'un quartier dont les commerces de proximité, salles de sport et cinéma comblent les besoins du quotidien, d'activités sportives et de loisirs. Proche de la résidence, la station de métro Alexandre Dumas desservie par la ligne 2, à deux arrêts à la Place de la Nation RER et RATP), vous permet des déplacements rapide dans Paris. Zone soumise à encadrement des loyers : Loyer de base : 886,60 euros, soit 28,60 euros/m² Loyer de référence majoré (loyer de base à ne pas dépasser) : 886,60 eurosHC, soit 28,60 euros/m² Honoraires à la charge du locataire (prix maximum) : 465,00 euros TTC, dont 93,00 euros pour l'état des lieux.",2023-01-04,seloger,0
9731,slg_172285107,sales,Appartement,193000.0,72.99546142208774,2644.0,4.0,False,91380,,,"Appartement
Résidence 'le pré du roi'. Bel emplacement pour ce 4 pièces avec grand balcon, beau séjour double, 2 chambres. Nombreux rangements et 2 places de stationnement. Copropriété de 350 lots (Procédure en cours). Charges annuelles : 3300.00 euros.",2022-03-09,seloger,0
43901,slg_184660383,rentals,Appartement,895.0,68.84615384615384,13.000000000000002,3.0,False,33000,,,"Appartement
Location Appartement - Votre agence Arrow Immobilier vous propose de louer, à deux pas du Cours du Médoc, à 10 minutes à pied du Tram C : 'arrêt Emile Counord', au dernier étage d'une résidence sécurisé, nous vous proposons ce confortable appartement de 3 pièces donnant sur des jardins au calme et sans vis à vis. Il a de nombreux atouts : séjour, [...]",2022-04-08,seloger,0
54848,slg_184275111,sales,Appartement,390000.0,36.85851998865892,10581.0,2.0,False,75013,,,"Appartement
Investissement Appartement - Saint Eloi Gestion vous propose Boulevard Vincent Auriol, un appartement de 2 pièces de 36,86 m² Carrez (47,72 m² utiles dont mezzanine de 10m²). Appartement en très bon état, situé au 3ème et dernier étage sur cour claire, calme, rénovée. Appartement comprenant une entrée, un séjour avec mezzanine, une chambre, une [...]",2022-05-13,seloger,0
63569,slg_188005259,rentals,Appartement,435.0,16.11111111111111,27.0,1.0,True,33800,,,"proximité Place de la Victoire, studio mansardé 16m² au 4° étage sans ascenseur dans un bel immeuble ancien avec local vélos et containers poubelle. Il se compose d'une entrée, une pièce de vie avec vélux, un espace cuisine, salle d'eau avec wc. Libre. Loyer : 435 euros (415+20), Dépôt de garantie : 415 euros, honoraires d'agence : 208 euros TTC.",2022-06-23,seloger,0
44857,slg_184072471,sales,Appartement,159000.0,37.09752683154456,4286.0,1.0,False,94470,,,"Studio
Appartement à vendre - Votre agence La Brie Immobilière vous propose de venir découvrir au sein d'une résidence sécurisée, ce bel appartement type T1 situé au rez-de-chaussée, vous offrant une belle pièce à vivre donnant sur terrasse et jardin de près de 42m2, salle de bains, W.C. indépendant et une cuisine aménagée indépendante. Vous profiterez [...]",2022-04-14,seloger,0
11074,slg_183024367,sales,Maison,500000.0,70.2345835089198,7118.999999999999,4.0,False,93100,,,"Maison/Villa
Maison de charme proche Mairie dans rue calme , 10 Minutes Métro , 4 pièces 3 chambres , séjour avec cheminée , salle de bains avec wc . Très grand Garage -Atelier. A découvrir rapidement.",2022-03-09,seloger,0
11838,slg_182479327,sales,Appartement,274300.0,55.00300782033287,4987.0,2.0,False,94400,,,"Appartement
VITRY SUR SEINE (94400), Quartier Port à l'Anglais. Dans une résidence de bon standing, au 5ème étage avec ascenseur, bel appartement 2 pièces comprenant entrée avec rangements, cuisine aménagée et équipée ouverte sur le séjour, une chambre, une salle de bains, un wc séparé. Balcons. Chauffage et eau chaude collectifs. Bon agencement, lumineux. Au",2022-03-09,seloger,0
9698,slg_179756901,sales,Appartement,109500.0,24.00263042525208,4562.0,1.0,False,91310,,,"Studio
iad France - Virginie GUIGARD vous propose : BEAU STUDIO de 19m2 environ en loi carrez, 26m2 environ au sol, pierres apparentes, entièrement rénové. Charme, atypique et dans une petite copropriété, vous serez au calme, au dernier étage avec vue sur la tour de Montlhéry et le ciel. Grande salle d'eau avec WC, et place pour la machine à laver! Double",2022-03-09,seloger,0
40175,slg_192271397,sales,Appartement,150000.0,13.130252100840336,11424.0,1.0,False,75020,,,"PROCHE DE TOUTES COMMODITES / BELLE EXPOSITION / VUE DEGAGEE / AUCUN TRAVAUX A PREVOIR / IDEAL PRIMO ACQUEREUR OU INVESTISSEUR / A DEUX PAS DU PERE LACHAISE ET DE L'HOPITAL TENON Dans un ancien hôtel, au deuxième étage d'une copropriété bien tenue et dont les parties communes viennent d'être rénovées, OPRI AMBROISE vous propose charmant studio en parfait état. L'appartement est très lumineux et dispose d'une exposition SUD OUEST et d'une vue dégagée. Il vous séduira également par son intérieur moderne, sa très belle hauteur sous plafond (possibilité de mezzanine) et sa jolie cuisine avec machine à laver. Chauffage et eau chaude individuels électriques. 150000 euros (142500 euros Hors Honoraires) - Honoraires : 5.26 % TTC à la charge de l'acquéreur inclus.",2022-10-06,seloger,0
60444,slg_187353743,sales,Appartement,258000.0,48.09843400447427,5364.0,2.0,False,33600,,,"Appartement
Appartement à vendre - T2 au pied du tram B Dans une résidence verdoyante en parement minéral, cet appartement est idéalement situé au pied du parc Fontaudin et de l'arrêt de Tram. A quelques minutes à pied du centre dynamique de Pessac et de ses commerces et à seulement 20 min en tram de l'hyper centre de Bordeaux ! Appartement lumineux [...]",2022-06-09,seloger,0
49590,slg_180676369,sales,Appartement,163000.0,66.91297208538587,2436.0,3.0,False,95300,,,"Appartement
Appartement à vendre - Appartement F3 de 67 m² - 2 chambres - LES LOUVRAIS - Dans résidence sécurisée, au 01 er étage, Appartement de type F3 de 67 m² comprenant un séjour avec balcon ( vue sur parc paysager ), 1 cuisine aménagée, 02 chambres avec placards, 1 salle de bain, wc indépendant. Le bien est vendu avec une place de parking en sous sol et [...]",2022-05-07,seloger,0
